Step,AgentID,Steps to fire up
3,"(94, 33)",-1
3,"(94, 34)",-1
3,"(94, 35)",-1
3,"(94, 36)",-1
3,"(94, 37)",-1
3,"(94, 38)",-1
3,"(94, 39)",-1
3,"(94, 40)",-1
3,"(94, 42)",-1
3,"(94, 43)",-1
3,"(94, 45)",-1
3,"(94, 46)",-1
3,"(94, 48)",-1
3,"(94, 49)",-1
3,"(94, 50)",-1
3,"(94, 51)",-1
3,"(94, 52)",-1
3,"(94, 53)",-1
3,"(94, 54)",-1
3,"(94, 55)",-1
3,"(94, 56)",-1
3,"(94, 58)",-1
3,"(94, 59)",-1
3,"(94, 60)",-1
3,"(94, 62)",-1
3,"(94, 64)",-1
3,"(94, 65)",-1
3,"(94, 66)",-1
3,"(94, 67)",-1
3,"(94, 69)",-1
3,"(94, 71)",-1
3,"(94, 73)",-1
3,"(94, 74)",-1
3,"(94, 75)",-1
3,"(94, 76)",-1
3,"(94, 77)",-1
3,"(94, 78)",-1
3,"(94, 79)",-1
3,"(94, 80)",-1
3,"(94, 81)",-1
3,"(94, 82)",-1
3,"(94, 83)",-1
3,"(94, 85)",-1
3,"(94, 86)",-1
3,"(94, 87)",-1
3,"(94, 88)",-1
3,"(94, 89)",-1
3,"(94, 90)",-1
3,"(94, 91)",-1
3,"(94, 92)",-1
3,"(94, 93)",-1
3,"(94, 94)",-1
3,"(94, 95)",-1
3,"(94, 96)",-1
3,"(94, 97)",-1
3,"(94, 98)",-1
3,"(94, 99)",-1
3,"(95, 2)",-1
3,"(95, 3)",-1
3,"(95, 4)",-1
3,"(95, 5)",-1
3,"(95, 7)",-1
3,"(95, 8)",-1
3,"(95, 9)",-1
3,"(95, 10)",-1
3,"(95, 11)",-1
3,"(95, 12)",-1
3,"(95, 13)",-1
3,"(95, 14)",-1
3,"(95, 15)",-1
3,"(95, 16)",-1
3,"(95, 17)",-1
3,"(95, 18)",-1
3,"(95, 19)",-1
3,"(95, 20)",-1
3,"(95, 21)",-1
3,"(95, 22)",-1
3,"(95, 23)",-1
3,"(95, 24)",-1
3,"(95, 25)",-1
3,"(95, 26)",-1
3,"(95, 29)",-1
3,"(95, 30)",-1
3,"(95, 31)",-1
3,"(95, 32)",-1
3,"(95, 33)",-1
3,"(95, 34)",-1
3,"(95, 35)",-1
3,"(95, 36)",-1
3,"(95, 39)",-1
3,"(95, 40)",-1
3,"(95, 41)",-1
3,"(95, 42)",-1
3,"(95, 43)",-1
3,"(95, 44)",-1
3,"(95, 45)",-1
3,"(95, 46)",-1
3,"(95, 47)",-1
3,"(95, 48)",-1
3,"(95, 49)",-1
3,"(95, 51)",-1
3,"(95, 53)",-1
3,"(95, 54)",-1
3,"(95, 55)",-1
3,"(95, 57)",-1
3,"(95, 58)",-1
3,"(95, 59)",-1
3,"(95, 60)",-1
3,"(95, 61)",-1
3,"(95, 62)",-1
3,"(95, 64)",-1
3,"(95, 65)",-1
3,"(95, 67)",-1
3,"(95, 68)",-1
3,"(95, 69)",-1
3,"(95, 70)",-1
3,"(95, 71)",-1
3,"(95, 72)",-1
3,"(95, 73)",-1
3,"(95, 74)",-1
3,"(95, 75)",-1
3,"(95, 77)",-1
3,"(95, 78)",-1
3,"(95, 79)",-1
3,"(95, 80)",-1
3,"(95, 81)",-1
3,"(95, 82)",-1
3,"(95, 83)",-1
3,"(95, 84)",-1
3,"(95, 85)",-1
3,"(95, 86)",-1
3,"(95, 88)",-1
3,"(95, 89)",-1
3,"(95, 90)",-1
3,"(95, 91)",-1
3,"(95, 92)",-1
3,"(95, 93)",-1
3,"(95, 94)",-1
3,"(95, 95)",-1
3,"(95, 96)",-1
3,"(95, 97)",-1
3,"(95, 98)",-1
3,"(95, 99)",-1
3,"(96, 1)",-1
3,"(96, 3)",-1
3,"(96, 4)",-1
3,"(96, 6)",-1
3,"(96, 8)",-1
3,"(96, 9)",-1
3,"(96, 10)",-1
3,"(96, 12)",-1
3,"(96, 13)",-1
3,"(96, 15)",-1
3,"(96, 16)",-1
3,"(96, 17)",-1
3,"(96, 18)",-1
3,"(96, 19)",-1
3,"(96, 20)",-1
3,"(96, 21)",-1
3,"(96, 22)",-1
3,"(96, 23)",-1
3,"(96, 25)",-1
3,"(96, 27)",-1
3,"(96, 28)",-1
3,"(96, 29)",-1
3,"(96, 31)",-1
3,"(96, 32)",-1
3,"(96, 33)",-1
3,"(96, 34)",-1
3,"(96, 35)",-1
3,"(96, 36)",-1
3,"(96, 37)",-1
3,"(96, 40)",-1
3,"(96, 41)",-1
3,"(96, 42)",-1
3,"(96, 43)",-1
3,"(96, 44)",-1
3,"(96, 45)",-1
3,"(96, 46)",-1
3,"(96, 47)",-1
3,"(96, 48)",-1
3,"(96, 50)",-1
3,"(96, 51)",-1
3,"(96, 52)",-1
3,"(96, 54)",-1
3,"(96, 55)",-1
3,"(96, 57)",-1
3,"(96, 58)",-1
3,"(96, 59)",-1
3,"(96, 60)",-1
3,"(96, 61)",-1
3,"(96, 62)",-1
3,"(96, 63)",-1
3,"(96, 64)",-1
3,"(96, 65)",-1
3,"(96, 66)",-1
3,"(96, 67)",-1
3,"(96, 68)",-1
3,"(96, 70)",-1
3,"(96, 71)",-1
3,"(96, 73)",-1
3,"(96, 74)",-1
3,"(96, 75)",-1
3,"(96, 76)",-1
3,"(96, 77)",-1
3,"(96, 78)",-1
3,"(96, 80)",-1
3,"(96, 81)",-1
3,"(96, 82)",-1
3,"(96, 83)",-1
3,"(96, 85)",-1
3,"(96, 87)",-1
3,"(96, 89)",-1
3,"(96, 90)",-1
3,"(96, 91)",-1
3,"(96, 92)",-1
3,"(96, 93)",-1
3,"(96, 95)",-1
3,"(96, 96)",-1
3,"(96, 97)",-1
3,"(96, 98)",-1
3,"(96, 99)",-1
3,"(97, 0)",-1
3,"(97, 1)",-1
3,"(97, 2)",-1
3,"(97, 3)",-1
3,"(97, 4)",-1
3,"(97, 5)",-1
3,"(97, 6)",-1
3,"(97, 7)",-1
3,"(97, 8)",-1
3,"(97, 9)",-1
3,"(97, 10)",-1
3,"(97, 11)",-1
3,"(97, 12)",-1
3,"(97, 13)",-1
3,"(97, 14)",-1
3,"(97, 15)",-1
3,"(97, 16)",-1
3,"(97, 17)",-1
3,"(97, 18)",-1
3,"(97, 19)",-1
3,"(97, 20)",-1
3,"(97, 22)",-1
3,"(97, 23)",-1
3,"(97, 25)",-1
3,"(97, 26)",-1
3,"(97, 27)",-1
3,"(97, 28)",-1
3,"(97, 29)",-1
3,"(97, 30)",-1
3,"(97, 31)",-1
3,"(97, 32)",-1
3,"(97, 33)",-1
3,"(97, 34)",-1
3,"(97, 35)",-1
3,"(97, 36)",-1
3,"(97, 37)",-1
3,"(97, 38)",-1
3,"(97, 39)",-1
3,"(97, 40)",-1
3,"(97, 41)",-1
3,"(97, 42)",-1
3,"(97, 43)",-1
3,"(97, 44)",-1
3,"(97, 45)",-1
3,"(97, 46)",-1
3,"(97, 47)",-1
3,"(97, 48)",-1
3,"(97, 49)",-1
3,"(97, 50)",-1
3,"(97, 51)",-1
3,"(97, 53)",-1
3,"(97, 54)",-1
3,"(97, 55)",-1
3,"(97, 56)",-1
3,"(97, 57)",-1
3,"(97, 58)",-1
3,"(97, 59)",-1
3,"(97, 60)",-1
3,"(97, 61)",-1
3,"(97, 62)",-1
3,"(97, 63)",-1
3,"(97, 64)",-1
3,"(97, 65)",-1
3,"(97, 66)",-1
3,"(97, 67)",-1
3,"(97, 68)",-1
3,"(97, 69)",-1
3,"(97, 72)",-1
3,"(97, 74)",-1
3,"(97, 75)",-1
3,"(97, 76)",-1
3,"(97, 77)",-1
3,"(97, 78)",-1
3,"(97, 79)",-1
3,"(97, 80)",-1
3,"(97, 82)",-1
3,"(97, 83)",-1
3,"(97, 84)",-1
3,"(97, 85)",-1
3,"(97, 86)",-1
3,"(97, 87)",-1
3,"(97, 88)",-1
3,"(97, 89)",-1
3,"(97, 90)",-1
3,"(97, 91)",-1
3,"(97, 93)",-1
3,"(97, 94)",-1
3,"(97, 96)",-1
3,"(97, 97)",-1
3,"(97, 98)",-1
3,"(97, 99)",-1
3,"(98, 0)",-1
3,"(98, 1)",-1
3,"(98, 2)",-1
3,"(98, 3)",-1
3,"(98, 4)",-1
3,"(98, 5)",-1
3,"(98, 7)",-1
3,"(98, 8)",-1
3,"(98, 9)",-1
3,"(98, 11)",-1
3,"(98, 12)",-1
3,"(98, 13)",-1
3,"(98, 15)",-1
3,"(98, 16)",-1
3,"(98, 17)",-1
3,"(98, 18)",-1
3,"(98, 19)",-1
3,"(98, 20)",-1
3,"(98, 21)",-1
3,"(98, 22)",-1
3,"(98, 23)",-1
3,"(98, 25)",-1
3,"(98, 26)",-1
3,"(98, 27)",-1
3,"(98, 28)",-1
3,"(98, 29)",-1
3,"(98, 30)",-1
3,"(98, 31)",-1
3,"(98, 33)",-1
3,"(98, 34)",-1
3,"(98, 35)",-1
3,"(98, 37)",-1
3,"(98, 38)",-1
3,"(98, 40)",-1
3,"(98, 41)",-1
3,"(98, 42)",-1
3,"(98, 44)",-1
3,"(98, 45)",-1
3,"(98, 46)",-1
3,"(98, 47)",-1
3,"(98, 48)",-1
3,"(98, 49)",-1
3,"(98, 50)",-1
3,"(98, 51)",-1
3,"(98, 52)",-1
3,"(98, 55)",-1
3,"(98, 56)",-1
3,"(98, 57)",-1
3,"(98, 58)",-1
3,"(98, 59)",-1
3,"(98, 60)",-1
3,"(98, 61)",-1
3,"(98, 62)",-1
3,"(98, 65)",-1
3,"(98, 66)",-1
3,"(98, 67)",-1
3,"(98, 68)",-1
3,"(98, 69)",-1
3,"(98, 70)",-1
3,"(98, 71)",-1
3,"(98, 72)",-1
3,"(98, 73)",-1
3,"(98, 74)",-1
3,"(98, 75)",-1
3,"(98, 76)",-1
3,"(98, 77)",-1
3,"(98, 78)",-1
3,"(98, 80)",-1
3,"(98, 81)",-1
3,"(98, 82)",-1
3,"(98, 83)",-1
3,"(98, 84)",-1
3,"(98, 86)",-1
3,"(98, 87)",-1
3,"(98, 88)",-1
3,"(98, 90)",-1
3,"(98, 91)",-1
3,"(98, 92)",-1
3,"(98, 93)",-1
3,"(98, 94)",-1
3,"(98, 95)",-1
3,"(98, 96)",-1
3,"(98, 97)",-1
3,"(98, 99)",-1
3,"(99, 0)",-1
3,"(99, 1)",-1
3,"(99, 2)",-1
3,"(99, 4)",-1
3,"(99, 6)",-1
3,"(99, 7)",-1
3,"(99, 8)",-1
3,"(99, 9)",-1
3,"(99, 10)",-1
3,"(99, 11)",-1
3,"(99, 12)",-1
3,"(99, 13)",-1
3,"(99, 14)",-1
3,"(99, 15)",-1
3,"(99, 16)",-1
3,"(99, 18)",-1
3,"(99, 20)",-1
3,"(99, 21)",-1
3,"(99, 22)",-1
3,"(99, 23)",-1
3,"(99, 24)",-1
3,"(99, 25)",-1
3,"(99, 26)",-1
3,"(99, 27)",-1
3,"(99, 28)",-1
3,"(99, 29)",-1
3,"(99, 30)",-1
3,"(99, 31)",-1
3,"(99, 32)",-1
3,"(99, 34)",-1
3,"(99, 35)",-1
3,"(99, 37)",-1
3,"(99, 40)",-1
3,"(99, 43)",-1
3,"(99, 45)",-1
3,"(99, 46)",-1
3,"(99, 48)",-1
3,"(99, 49)",-1
3,"(99, 50)",-1
3,"(99, 51)",-1
3,"(99, 52)",-1
3,"(99, 53)",-1
3,"(99, 54)",-1
3,"(99, 55)",-1
3,"(99, 56)",-1
3,"(99, 57)",-1
3,"(99, 58)",-1
3,"(99, 59)",-1
3,"(99, 60)",-1
3,"(99, 61)",-1
3,"(99, 62)",-1
3,"(99, 63)",-1
3,"(99, 64)",-1
3,"(99, 65)",-1
3,"(99, 66)",-1
3,"(99, 67)",-1
3,"(99, 68)",-1
3,"(99, 69)",-1
3,"(99, 70)",-1
3,"(99, 71)",-1
3,"(99, 72)",-1
3,"(99, 73)",-1
3,"(99, 74)",-1
3,"(99, 76)",-1
3,"(99, 77)",-1
3,"(99, 78)",-1
3,"(99, 79)",-1
3,"(99, 80)",-1
3,"(99, 81)",-1
3,"(99, 82)",-1
3,"(99, 84)",-1
3,"(99, 85)",-1
3,"(99, 86)",-1
3,"(99, 87)",-1
3,"(99, 88)",-1
3,"(99, 90)",-1
3,"(99, 91)",-1
3,"(99, 92)",-1
3,"(99, 93)",-1
3,"(99, 96)",-1
3,"(99, 98)",-1
3,"(99, 99)",-1
